Date,Product,Weight,Time
24.09.2018,Water,300,9.30
24.09.2018,Pilaf without meat,110,10.50
24.09.2018,Fruit tea,300,10.50
24.09.2018,Cookie,10,10.50
24.09.2018,Paste,8,10.50
24.09.2018,Water,300,11.50
24.09.2018,Water,250,12.35
24.09.2018,Water,300,13.30
24.09.2018,Water,300,17.00
24.09.2018,Apple,148,18.10
24.09.2018,Latte,300,18.10
24.09.2018,Bread,60,18.10
24.09.2018,Brownie,30,18.10
24.09.2018,Water,300,19.00
24.09.2018,Water,300,20.10
24.09.2018,Vegetable salad,200,20.50
24.09.2018,Water,300,21.45
24.09.2018,Water,250,22.35
24.09.2018,Dried apricots,22,22.35
24.09.2018,Curd,130,23.55
25.09.2018,Water,300,8.30
25.09.2018,Water,300,9.30
25.09.2018,Oatmeal,200,11.00
25.09.2018,Fruit tea,250,11.00
25.09.2018,Water,300,12.00
25.09.2018,Water,300,13.35
25.09.2018,Apple,150,14.00
25.09.2018,Water,300,14.30
25.09.2018,Water,300,15.30
25.09.2018,Water,300,16.30
25.09.2018,Gym,1,17.10
25.09.2018,Meat with vegetables,300,17.20
25.09.2018,Latte,400,17.30
25.09.2018,Water,300,18.40
25.09.2018,Water,250,19.35
25.09.2018,Chocolate/candy,10,19.35
25.09.2018,Chocolate/candy,10,20.10
25.09.2018,Water,250,20.35
25.09.2018,Curd,130,23.20
